Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
22216726,06/10/2014,Charming 2 bdr apt in pre war house,Queens,House,100,Entire home/apt,11385,2,1,2,85,100
22177537,06/10/2014,Room in house with friendly people!,Bronx,House,90,Private room,10456,1,1,33,35,92
22198418,06/10/2014,HOME AWAY FROM HOME,Bronx,House,,Private room,10466,1,1,0,75,
22177259,06/10/2014,Private Room in WILLIAMSBURG,Brooklyn,Apartment,75,Private room,11211,1,1,9,78,78
22189679,06/10/2014,Cozy / Convenient Williamsburg Apt!,Brooklyn,Apartment,90,Private room,11211,1,1,5,75,92
22189679,06/10/2014,Private Room in PRIME WILLIAMSBURG,Brooklyn,Apartment,60,Private room,11211,1,1,1,80,60
22219331,06/10/2014,1 Bedroom in Bushwick APT,Brooklyn,Apartment,,Private room,11237,1,1,0,65,
22198017,06/10/2014,Room for Rent in Bushwick House,Brooklyn,House,,Private room,11221,1,1,0,50,
22219956,06/10/2014,Room in a welcoming housemate,Manhattan,Apartment,80,Private room,10002,1,1,5,80,80
22221267,06/10/2014,Huge private room near Union Square,Manhattan,Apartment,90,Private room,10016,1,1,7,135,90
22210080,06/10/2014,Lovely 1BR by Times Square, Br?dway,Manhattan,Apartment,95,Private room,10019,1,1,44,109,96
22184986,06/10/2014,Master Bedroom,Manhattan,Apartment,80,Private room,10021,2,1,9,165,84
22188911,06/10/2014,Upper East Side doorman building,Manhattan,Apartment,90,Private room,10021,1,1,17,170,92
22219561,06/10/2014,Sweet Room in 3BR Shared Apt,Manhattan,Apartment,90,Private room,10027,1,1,4,96,90
22195386,06/10/2014,Cozy Roosevelt Island apt,Manhattan,Apartment,90,Private room,10044,1,1,5,120,90
22189723,06/10/2014,Spacious and sunny private room,Queens,Apartment,100,Private room,11385,1,1,7,59,100
22189723,06/10/2014,Spacious and cosy private room.,Queens,House,100,Private room,11385,1,1,3,59,100
22221100,06/10/2014,Luxury High Rise Apartment,Brooklyn,Apartment,100,Shared room,11201,1,1,1,75,100
22221590,07/10/2014,2 bedroom private apt - boerum hill,Brooklyn,Apartment,,Entire home/apt,11201,2,1,0,195,
22252405,07/10/2014,BIG 2bdr Garden apt/E.Williamsburg!,Brooklyn,Apartment,60,Entire home/apt,11206,2,1,1,105,60
22262958,07/10/2014,Petit chalet with secret garden,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,6,150,90
22261783,07/10/2014,Bright Bed-Stuy Private Apartment,Brooklyn,Apartment,90,Entire home/apt,11216,2,1,9,140,93
22261783,07/10/2014,Private Bed-Stuy Garden Apartment,Brooklyn,Apartment,,Entire home/apt,11216,2,1,0,140,
22253838,07/10/2014,Spacious 2BD oceanview with balcony,Brooklyn,Apartment,95,Entire home/apt,11235,4,1,12,250,96
22239038,07/10/2014,Prime Location - 1 BR - Sleeps 4,Brooklyn,Apartment,,Entire home/apt,11249,2,1,0,275,
22249197,07/10/2014,Amazing large studio, Hudson views!,Manhattan,Apartment,90,Entire home/apt,10004,1,1,15,282,92
22256968,07/10/2014,Homey East Village 3-Bedroom,Manhattan,Apartment,100,Entire home/apt,10009,3,1,1,240,100
22239685,07/10/2014,CHARMING, STYLISH SOHO 1BD,Manhattan,Apartment,,Entire home/apt,10012,1,1,0,199,
22253568,07/10/2014,1 Bedroom in Greenwich Village!,Manhattan,Apartment,100,Entire home/apt,10012,2,1,9,200,100
22243476,07/10/2014,Spacious Bright West Village 1 Bed,Manhattan,Apartment,90,Entire home/apt,10014,1,1,14,210,94
22249160,07/10/2014,AMAZING location 3+loft!WestVillage,Manhattan,Apartment,95,Entire home/apt,10014,5,1,19,499,95
22249160,07/10/2014,Amazing West Village 3Bed! Location,Manhattan,Apartment,95,Entire home/apt,10014,4,1,32,499,97
22246288,07/10/2014,Extra Large 1 Bedroom Rental,Manhattan,Apartment,100,Entire home/apt,10016,1,1,3,220,100
22256754,07/10/2014,Modern 2 Bed, 1 Bath with Back yard,Manhattan,Apartment,85,Entire home/apt,10025,2,1,21,275,88
22221590,07/10/2014,Private room in Prime Boerum Hill,Brooklyn,Apartment,,Private room,11201,1,1,0,79,
22251020,07/10/2014,Bedroom @ heart of Williamsburg,Brooklyn,Apartment,,Private room,11211,1,1,0,75,
22253838,07/10/2014,Oceanview room in NYC, near subway,Brooklyn,Apartment,100,Private room,11235,1,1,2,120,100
22240717,07/10/2014,Homey East Village Private Bedroom,Manhattan,Apartment,,Private room,10003,1,1,0,199,
22256982,07/10/2014,Lovely Guest Room near Highline,Manhattan,Apartment,80,Private room,10011,1,1,1,110,80
22240674,07/10/2014,Private room for 2, great location!,Manhattan,Apartment,80,Private room,10019,1,1,6,110,83
22230169,07/10/2014,Private UWS bedroom available,Manhattan,Apartment,85,Private room,10023,1,1,13,100,89
22256754,07/10/2014,1bedroom in a beautiful uws apt new,Manhattan,Apartment,,Private room,10025,1,1,0,200,
22222260,07/10/2014,Amazing Bright bedroom in Harlem,Manhattan,Apartment,95,Private room,10030,1,1,5,100,95
22245722,07/10/2014,Cool and Comfortable in Harlem,Manhattan,Apartment,,Private room,10030,1,1,0,99,
22243932,07/10/2014,Oversized private bedroom and bath,Manhattan,House,100,Private room,10030,1,1,3,110,100
22288637,08/10/2014,Bright 1-bedroom in Park Slope,Brooklyn,Apartment,95,Entire home/apt,11215,1,1,4,145,95
22305520,08/10/2014,Perfect Chelsea 1 bedroom,Manhattan,Apartment,90,Entire home/apt,10001,2,1,45,199,94
22280684,08/10/2014,Greenwich Village 1 BR 750 SqFt,Manhattan,Apartment,80,Entire home/apt,10003,1,1,1,200,80
22285538,08/10/2014,Spacious 3B with OUTDOOR Space!,Manhattan,Apartment,,Entire home/apt,10016,3,1,0,300,
22296445,08/10/2014,Studio on 52nd and Lexington,Manhattan,Apartment,100,Entire home/apt,10022,1,1,1,110,100
22305652,08/10/2014,Prime Located Studio near Columbia,Manhattan,Apartment,80,Entire home/apt,10027,2,1,67,100,82
22308249,08/10/2014,Bright, Charming 1BR on the UES,Manhattan,Apartment,100,Entire home/apt,10028,1,1,7,180,100
22305520,08/10/2014,Perfect Times Square 1 bedroom,Manhattan,Apartment,95,Entire home/apt,10036,1,1,30,199,98
22284170,08/10/2014,Studio near Central Park, Subway,Manhattan,Apartment,,Entire home/apt,10128,2,1,0,150,
22304153,08/10/2014,Sunny 2 bedroom apartment,Manhattan,Apartment,,Entire home/apt,10128,3,1,0,350,
22306134,08/10/2014,Best studio ever in Queens!!,Queens,Apartment,90,Entire home/apt,11354,1,1,4,131,93
22289154,08/10/2014,Private Bedroom - Bushwick Brooklyn,Brooklyn,Apartment,,Private room,11221,1,1,0,100,
22303602,08/10/2014,Cozy Brooklyn bedroom,Brooklyn,Apartment,,Private room,11238,1,1,0,50,
22280299,08/10/2014,Private Room in Bushwick loft,Brooklyn,Loft,,Private room,11206,1,1,0,100,
22305078,08/10/2014,Cute Room in Chelsea For Rent,Manhattan,Apartment,80,Private room,10001,1,1,2,100,80
22282829,08/10/2014,Stay On St. Marks-the best location,Manhattan,Apartment,,Private room,10003,1,1,0,65,
22303517,08/10/2014,100 st! cozy and clean UES E Harlem,Manhattan,Apartment,90,Private room,10029,1,1,23,89,92
22282279,08/10/2014,Times Square Apartment!,Manhattan,Apartment,100,Private room,10036,1,1,1,100,100
22304153,08/10/2014,Cozy small private room.,Manhattan,Apartment,90,Private room,10128,1,1,14,93,90
22284170,08/10/2014,Upper East Side Studio Central Park,Manhattan,Apartment,,Shared room,10128,1,1,0,50,
22346913,09/10/2014,Charming Carroll Gardens 2 bed apt,Brooklyn,Apartment,,Entire home/apt,11231,2,1,0,200,
22333509,09/10/2014,Sharming apartment in Brownstown,Brooklyn,House,80,Entire home/apt,11215,2,1,2,150,80
22332586,09/10/2014,Chelsea/ 2Bedrooms/ 2Baths/Sleep 6,Manhattan,Apartment,85,Entire home/apt,10001,3,1,27,250,89
22337751,09/10/2014,BEAUTIFUL LOWER EAST SIDE APARTMENT,Manhattan,Apartment,95,Entire home/apt,10002,1,1,21,179,96
22341114,09/10/2014,Quiet Manhattan 2br Apt. -Downtown,Manhattan,Apartment,75,Entire home/apt,10002,2,1,38,150,78
22328460,09/10/2014,One bed apt, Financial District NYC,Manhattan,Apartment,80,Entire home/apt,10005,1,1,1,249,80
22332586,09/10/2014,2Bedroom/ Sleep 6 / Elevator / NYC,Manhattan,Apartment,80,Entire home/apt,10010,3,1,38,250,81
22332586,09/10/2014,Luxury 2Bedroom / Sleeps 6/ Doorman,Manhattan,Apartment,80,Entire home/apt,10010,3,1,30,150,82
22333164,09/10/2014,Beautiful Central Space Manhattan,Manhattan,Apartment,,Entire home/apt,10011,1,1,0,200,
22338025,09/10/2014,Stylish & New Chelsea Apartment,Manhattan,Apartment,,Entire home/apt,10011,1,1,0,175,
22332586,09/10/2014,Triplex/ 4bedrooms/4Baths/Sleep 10,Manhattan,Apartment,90,Entire home/apt,10022,5,1,6,600,93
22334332,09/10/2014,Two Bed Two Bath Upper West Side,Manhattan,Apartment,,Entire home/apt,10023,2,1,0,400,
22333166,09/10/2014,Charming upper west side apartment,Manhattan,Apartment,90,Entire home/apt,10025,3,1,2,300,90
22349001,09/10/2014,Beautiful 1br in Manhattan all 4 u!,Manhattan,Apartment,100,Entire home/apt,10033,1,1,2,70,100
22345263,09/10/2014,Charming Large 1BD UES Doorman Bldg,Manhattan,Apartment,100,Entire home/apt,10128,1,1,1,340,100
22344488,09/10/2014,Long Island City- Furnished Studio,Queens,Apartment,70,Entire home/apt,11101,1,1,6,110,72
22348314,09/10/2014,Lovely One Bedroom Heart Of Astoria,Queens,Apartment,90,Entire home/apt,11102,1,1,5,105,92
22330742,09/10/2014,Cozy Room 20 min Ride to Times sq!,Bronx,Apartment,90,Private room,10452,1,1,35,57,94
22330742,09/10/2014,Large Room 20 min Ride to Times Sq!,Bronx,Apartment,90,Private room,10452,1,1,46,57,90
22336312,09/10/2014,Spacious Room Minutes to the city,Brooklyn,Apartment,,Private room,11205,1,1,0,75,
22327692,09/10/2014,Enjoy Privacy & Safety - GREAT Room,Brooklyn,Apartment,90,Private room,11217,1,1,23,99,92
22349722,09/10/2014,Perfect New Year Stay for Two,Brooklyn,Apartment,,Private room,11221,1,1,0,110,
22329214,09/10/2014,Greenpoint/Williamsburg Loft,Brooklyn,Apartment,,Private room,11222,1,1,0,100,
22370877,10/10/2014,Spacious 1 BR apt.,Brooklyn,Apartment,50,Entire home/apt,11225,1,1,2,105,50
22365209,10/10/2014,Spacious 1BD in Greenwich Village,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,280,
22358930,10/10/2014,Gorgeous, Clean and Best Location!!,Manhattan,Apartment,85,Entire home/apt,10012,2,1,42,109,89
22371840,10/10/2014,BEST LOCATION- 1 Bedroom SoHo Gem,Manhattan,Apartment,95,Entire home/apt,10012,1,1,8,235,95
22372311,10/10/2014,Modern Apt in Historical Brownstone,Manhattan,Apartment,100,Entire home/apt,10025,5,1,6,400,100
22373907,10/10/2014,Your own house in NYC,Queens,House,,Entire home/apt,11361,3,1,0,290,
22364611,10/10/2014,Wonderful Willi!,Brooklyn,Apartment,100,Private room,11211,1,1,6,94,100
22384579,10/10/2014,Cozy 1BD in Brooklyn,Brooklyn,Apartment,95,Private room,11214,2,1,6,64,97
22375303,10/10/2014, Modern, Brooklyn view, Bedrm/Bath,Brooklyn,Apartment,,Private room,11226,1,1,0,165,
22374913,10/10/2014,Private Room/Heart of Williamsburg,Brooklyn,Apartment,85,Private room,11249,1,1,38,90,86
22384027,10/10/2014,Classic Spacious Red Velvet Room,Brooklyn,House,90,Private room,11233,2,1,52,50,90
22384027,10/10/2014,Cozy Private Bedroom, Brooklyn,Brooklyn,House,85,Private room,11233,1,1,38,50,85
22384027,10/10/2014,Exclusive Green Bedroom, Brooklyn,Brooklyn,House,90,Private room,11233,1,1,42,45,91
22384027,10/10/2014,Luxury Modern Bedroom Brooklyn, NYC,Brooklyn,House,85,Private room,11233,1,1,45,50,88
22367030,10/10/2014,Simple Room in Apartment With Views,Manhattan,Apartment,100,Private room,10003,1,1,2,128,100
22350590,10/10/2014,Charming Bedroom in Cozy NYC Apt.,Manhattan,Apartment,95,Private room,10039,1,1,11,85,95
22350590,10/10/2014,Comfort & Charm in Cozy Apt.,Manhattan,Apartment,95,Private room,10039,1,1,20,85,99
22365640,10/10/2014,Beautiful, Clean and Cozy Bedroom!,Queens,Apartment,95,Private room,11372,1,1,9,75,95
22385330,10/10/2014,Cute & Cozy Room Near To All of NYC,Queens,Apartment,,Private room,11415,1,1,0,175,
22382732,10/10/2014,Cute Studio Share!-Women Only (1),Manhattan,Apartment,100,Shared room,10011,1,1,3,80,100
22389152,11/10/2014,Duplex in Bushwick, close to train!,Brooklyn,Townhouse,,Entire home/apt,11221,1,1,0,130,
22399501,11/10/2014,1 bedroom in heart of East Village,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,170,
22407219,11/10/2014,Huge NYC Loft,Manhattan,Apartment,,Entire home/apt,10011,1,1,0,225,
22407589,11/10/2014,West Village - HUGE 1 Bedroom!,Manhattan,Apartment,100,Entire home/apt,10014,1,1,1,450,100
22418367,11/10/2014,LUXURY 5TH AVENUE STUDIO APARTMENT,Manhattan,Apartment,95,Entire home/apt,10017,1,1,16,160,95
22415685,11/10/2014,Cozy Asian Feng Shui Studio in NYC,Manhattan,Apartment,95,Entire home/apt,10022,1,1,11,199,96
22420305,11/10/2014,Urban Oasis in Midtown Manhattan,Manhattan,Apartment,85,Entire home/apt,10022,3,1,32,299,88
22410033,11/10/2014,Beautiful 1BR apt Upper West Side,Manhattan,Apartment,90,Entire home/apt,10027,2,1,6,130,93
22420381,11/10/2014,Beautiful Loft in Meatpacking,Manhattan,Loft,,Entire home/apt,10014,2,1,0,500,
22413101,11/10/2014,Swanky Studio in Queens,Queens,Apartment,80,Entire home/apt,11374,1,1,1,144,80
22413173,11/10/2014,Great Room in the heart of Bedstuy:,Brooklyn,Apartment,,Private room,11221,1,1,0,200,
22414556,11/10/2014,Private Room in a Happy House,Brooklyn,Apartment,90,Private room,11221,1,1,2,50,90
22410158,11/10/2014,Cosy room in new Brooklyn apartment,Brooklyn,Loft,60,Private room,11221,1,1,1,49,60
22406959,11/10/2014,1 Bedroom in Midtown,Manhattan,Apartment,,Private room,10017,1,1,0,70,
22407857,11/10/2014,Great Space and Great Hosts,Manhattan,Apartment,100,Private room,10040,1,1,1,125,100
22407426,11/10/2014,Yoga Room,Queens,Bed & Breakfast,60,Private room,11373,1,1,1,49,60
22403144,11/10/2014,STUDIO APARTMENT WITH PRIVATE BATH,Queens,House,90,Private room,11417,2,1,8,90,93
22448247,12/10/2014,Large, Cozy & Comfortable Apartment,Brooklyn,Apartment,100,Entire home/apt,11236,2,1,1,90,100
22456703,12/10/2014,Boho Lower East Side Duplex,Manhattan,Apartment,90,Entire home/apt,10002,2,1,9,300,94
22435824,12/10/2014,Charming Chelsea Studio,Manhattan,Apartment,95,Entire home/apt,10011,1,1,7,155,97
22458485,12/10/2014,Cute 2BR in the heart of Nolita,Manhattan,Apartment,90,Entire home/apt,10012,2,1,2,250,90
22421927,12/10/2014,Perfect Times Square 1BR Aptartment,Manhattan,Apartment,95,Entire home/apt,10019,3,1,11,179,96
22452303,12/10/2014,Charming 1-BR in Upper East Side,Manhattan,Apartment,,Entire home/apt,10021,1,1,0,189,
22459073,12/10/2014,1 BDR Upper East side,Manhattan,Apartment,,Entire home/apt,10021,2,1,0,200,
22437497,12/10/2014,Cozy 1RB Close to Park and Subway,Manhattan,Apartment,,Entire home/apt,10128,1,1,0,220,
22443451,12/10/2014,26th Fl Manhattan Dream Apartment,Manhattan,Apartment,100,Entire home/apt,10128,2,1,1,1.750,100
22459182,12/10/2014,Lovely, Clean, Comfy w/River Views!,Manhattan,Apartment,,Entire home/apt,10128,1,1,0,210,
22462356,12/10/2014,UES Big 1 Bedroom Apartment,Manhattan,Apartment,,Entire home/apt,10128,1,1,0,160,
22456370,12/10/2014,Charming King Size 1 Bedroom Apt,Queens,Apartment,,Entire home/apt,11375,1,1,0,90,
22460680,12/10/2014,PRIVATE suite in Brooklyn's Heart,Brooklyn,Apartment,95,Private room,11217,1,1,20,99,97
22456942,12/10/2014,Cozy Private Room in East Village,Manhattan,Apartment,,Private room,10003,1,1,0,110,
22460218,12/10/2014,Room by Stock Exchange,Manhattan,Apartment,90,Private room,10005,1,1,6,105,92
22420731,12/10/2014,An ideal place to stay in Manhattan,Manhattan,Apartment,85,Private room,10029,1,1,26,89,86
22454426,12/10/2014,Upper East Side 4Br w/3 Yale grads!,Manhattan,Apartment,,Private room,10128,1,1,2,85,
22460246,12/10/2014,Amazing location & Affordable!,Queens,Apartment,100,Private room,11101,1,1,1,75,100
22460246,12/10/2014,Feel at home!,Queens,Apartment,70,Private room,11101,1,1,2,75,70
22441778,12/10/2014,Large private room Sunnyside, Queen,Queens,Apartment,80,Private room,11104,2,1,1,80,80
22462298,12/10/2014,East Village Feeling in East Harlem,Manhattan,Apartment,,Shared room,10029,1,1,0,200,
22490947,13/10/2014,Modern and Spacious 1 Bdr Apartment,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,5,195,95
22463478,13/10/2014,Charming 1 BR in Prospect Garden,Brooklyn,Apartment,100,Entire home/apt,11226,1,1,2,110,100
22494856,13/10/2014,Airy Modern 1BD in Brooklyn,Brooklyn,Apartment,,Entire home/apt,11233,1,1,0,100,
22499395,13/10/2014,Modern LES 1 bedroom apartment!,Manhattan,Apartment,,Entire home/apt,10002,1,1,1,150,
22502279,13/10/2014,LES 1 Bedroom w/ Balcony + kitchen,Manhattan,Apartment,85,Entire home/apt,10002,1,1,16,160,89
22500920,13/10/2014,New East-Village gem in NYC,Manhattan,Apartment,100,Entire home/apt,10009,1,1,5,250,100
22508599,13/10/2014,Elegant & Spacious Studio Midtown,Manhattan,Apartment,90,Entire home/apt,10022,2,1,19,170,93
22506151,13/10/2014,Columbus Circle 3B Perfect Location,Manhattan,Apartment,90,Entire home/apt,10023,3,1,6,399,90
22502429,13/10/2014,Charming, Central Park Studio Apt,Manhattan,Apartment,100,Entire home/apt,10024,1,1,1,190,100
22502480,13/10/2014,Luxury Studio on West 42 Street,Manhattan,Apartment,100,Entire home/apt,10036,1,1,2,210,100
22487490,13/10/2014,Fresh Meadows / 2 bed Apt  $95 /day,Queens,Apartment,,Entire home/apt,11365,2,1,0,150,
22506665,13/10/2014,Victorian with View of NYC Harbor,Staten Island,House,,Entire home/apt,10301,4,1,0,500,
22470446,13/10/2014,Lovely duplex in Williamsburg,Brooklyn,Apartment,,Private room,11206,1,1,0,72,
22481978,13/10/2014,Large  room available July 4th-12th,Brooklyn,Apartment,,Private room,11207,1,1,0,55,
22503794,13/10/2014,Coozy Room In Park Slope.,Brooklyn,Apartment,100,Private room,11215,1,1,2,95,100
22476281,13/10/2014,Heart of Prospect Heights,Brooklyn,Apartment,100,Private room,11238,1,1,1,80,100
22487911,13/10/2014,Beautiful, bright room in BK,Brooklyn,Apartment,,Private room,11385,1,1,0,40,
22490621,13/10/2014,PrimeLocation - BIG Loft - LES,Manhattan,Apartment,60,Private room,10002,2,1,1,69,60
22490768,13/10/2014,Beautiful Apartment near Wall St,Manhattan,Apartment,85,Private room,10004,1,1,7,90,86
22506602,13/10/2014,Times Square Private Room for 2 gst,Manhattan,Apartment,70,Private room,10036,1,1,15,80,70
22506602,13/10/2014,Times Square Private Room for 2 ppl,Manhattan,Apartment,55,Private room,10036,1,1,4,80,55
22530714,14/10/2014,Penthouse Flat, Million-$-View!,Brooklyn,Apartment,95,Entire home/apt,11206,2,1,46,210,96
22533783,14/10/2014,Clinton Hill Brownstone,Brooklyn,House,,Entire home/apt,11238,3,1,0,300,
22531687,14/10/2014,Sunny Gem with Balcony!,Manhattan,Apartment,90,Entire home/apt,10002,1,1,49,239,93
22532348,14/10/2014,2Br/2Ba, Full Floor Brownstone Apt,Manhattan,Apartment,90,Entire home/apt,10011,2,1,16,360,94
22547286,14/10/2014,Large One Bedroom - Bryant Park,Manhattan,Apartment,,Entire home/apt,10018,2,1,0,299,
22509211,14/10/2014,NYC Upper East Luxury Studio,Manhattan,Apartment,90,Entire home/apt,10021,1,1,15,200,90
22531774,14/10/2014,LG  Sunny1BR,  UWS,18thFL,Doorman,Manhattan,Apartment,,Entire home/apt,10024,1,1,0,200,
22543198,14/10/2014,NY City one bedroom apartment in HK,Manhattan,Apartment,,Entire home/apt,10036,1,1,0,250,
22545885,14/10/2014,Great Midtown West Apartment,Manhattan,Apartment,,Entire home/apt,10036,1,1,0,101,
22549130,14/10/2014,Charming apt cute NY neighborhood,Queens,Apartment,100,Entire home/apt,11104,2,1,1,115,100
22548228,14/10/2014,Room in Cobble Hill, Brooklyn,Brooklyn,House,80,Private room,11201,1,1,11,75,84
22544475,14/10/2014,Nice Furnished Private Room,Brooklyn,House,100,Private room,11210,1,1,1,65,100
22547910,14/10/2014,BROWNSTONE ROOM,Brooklyn,House,90,Private room,11216,1,1,8,80,90
22547910,14/10/2014,Cozy Brownstone Room,Brooklyn,House,85,Private room,11216,1,1,22,59,85
22547910,14/10/2014,Cozy Brownstone Room 2,Brooklyn,House,90,Private room,11216,1,1,6,59,90
22547910,14/10/2014,Cozy Garden Room w/Garden Access,Brooklyn,House,100,Private room,11216,1,1,2,70,100
22547910,14/10/2014,Garden Room,Brooklyn,House,90,Private room,11216,1,1,8,70,93
22547910,14/10/2014,Spacious Brownstone Room,Brooklyn,House,85,Private room,11216,1,1,7,80,86
22542611,14/10/2014,Perfect Lower East Side room for 4,Manhattan,Apartment,,Private room,10002,2,1,0,115,
