Host Id;Host Since;mes;aniomes;anio;Name;Neighbourhood;Property Type;Review Scores Rating (bin);Room Type;Zipcode;Beds;Number of Records;Number Of Reviews;Price;Review Scores Rating;AA;AB;AC;AD;AE;AF;AG;cant
11158279;09/01/2014;1;201401;2014;Room Greenpoint/ East Williamsburg;Brooklyn;Apartment;;Private room;11222;1;1;0;45;;;;;;;;;1
11152002;09/01/2014;1;201401;2014;Cozy Room in East Village Apt;Manhattan;Apartment;90;Private room;10009;1;1;3;90;93;;;;;;;;1
11152002;09/01/2014;1;201401;2014;Cozy Room in East Village Apt;Manhattan;Apartment;100;Private room;10009;1;1;1;90;100;;;;;;;;1
11152385;09/01/2014;1;201401;2014;Cozy Bedroom in beautiful Harlem;Manhattan;Apartment;95;Private room;10027;1;1;24;70;96;;;;;;;;1
11163641;09/01/2014;1;201401;2014;Battery Park City -NYC;Manhattan;Apartment;100;Private room;10280;1;1;3;200;100;;;;;;;;1
11156511;09/01/2014;1;201401;2014;Cozy Sun Filled Room in Astoria; NY;Queens;Apartment;;Private room;11102;1;1;0;100;;;;;;;;1
11189753;10/01/2014;1;201401;2014;FT Greene - Oversized Parlor;Brooklyn;Apartment;90;Entire home/apt;11238;1;1;2;165;90;;;;;;;;1
11189753;10/01/2014;1;201401;2014;SPACIOUS 1 bd. w/Study Sleeps Four;Brooklyn;Apartment;100;Entire home/apt;11238;2;1;1;175;100;;;;;;;;1
11189753;10/01/2014;1;201401;2014;Fort Greene - Parlor One Bed;Brooklyn;House;95;Entire home/apt;11238;1;1;4;165;95;;;;;;;;1
11186692;10/01/2014;1;201401;2014;Prime Location Studio in Chelsea!!!;Manhattan;Apartment;90;Entire home/apt;10001;2;1;20;217;92;;;;;;;;1
11179499;10/01/2014;1;201401;2014;SoHo/Greenwich Village 1BR Apt;Manhattan;Apartment;100;Entire home/apt;10012;1;1;2;180;100;;;;;;;;1
11190160;10/01/2014;1;201401;2014;SoHo Contemporary 1BDR;Manhattan;Apartment;95;Entire home/apt;10012;1;1;14;200;97;;;;;;;;1
11183488;10/01/2014;1;201401;2014;A charming UES apartment;Manhattan;Apartment;;Entire home/apt;10128;1;1;0;300;;;;;;;;;1
11176329;10/01/2014;1;201401;2014;3 story Home in NYC-upper east side;Manhattan;House;90;Entire home/apt;10128;4;1;3;675;93;;;;;;;;1
11189204;10/01/2014;1;201401;2014;beautiful brownstone apartment;Brooklyn;Apartment;90;Private room;11215;1;1;6;79;90;;;;;;;;1
11189139;10/01/2014;1;201401;2014;BED & BATHROOM in BROOKLYN;Brooklyn;Apartment;95;Private room;11216;1;1;37;100;97;;;;;;;;1
11191183;10/01/2014;1;201401;2014;Great room 20min from Union Square;Brooklyn;Apartment;85;Private room;11226;1;1;15;67;88;;;;;;;;1
11184401;10/01/2014;1;201401;2014;Quiet Room with Gorgeous Light;Brooklyn;Apartment;100;Private room;11238;1;1;6;75;100;;;;;;;;1
11168804;10/01/2014;1;201401;2014;1894 Victorian Home;Brooklyn;House;80;Private room;11226;4;1;1;125;80;;;;;;;;1
11168804;10/01/2014;1;201401;2014;Private Rooms in 1894 Victorian;Brooklyn;House;90;Private room;11226;2;1;2;100;90;;;;;;;;1
11191325;10/01/2014;1;201401;2014;Cozy; newly renovated bedroom;Manhattan;Apartment;95;Private room;10029;1;1;16;99;95;;;;;;;1
11167829;10/01/2014;1;201401;2014;*Sunny and sweet in lovely Harlem*;Manhattan;Apartment;90;Private room;10031;1;1;6;52;90;;;;;;;;1
11167829;10/01/2014;1;201401;2014;~Relax on the historic Harlem Hill~;Manhattan;Apartment;100;Private room;10031;1;1;5;50;100;;;;;;;;1
11167829;10/01/2014;1;201401;2014;*Queen-sized comfort in Sugar Hill*;Manhattan;Apartment;90;Shared room;10031;1;1;36;39;94;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Cozy 2-bedroom apartment;Brooklyn;Apartment;90;Entire home/apt;11204;2;1;3;86;93;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Large 2-bedroom apartment;Brooklyn;Apartment;80;Entire home/apt;11204;4;1;5;95;84;;;;;;;;1
11210040;11/01/2014;1;201401;2014;huge luxury one bedroom loft style;Brooklyn;Apartment;85;Entire home/apt;11225;1;1;16;150;85;;;;;;;;1
11211404;11/01/2014;1;201401;2014;Soho beauty;Manhattan;Apartment;80;Entire home/apt;10012;1;1;3;250;80;;;;;;;;1
11203572;11/01/2014;1;201401;2014;3br 2bath in the Heart of Manhattan;Manhattan;Apartment;100;Entire home/apt;10016;3;1;1;230;100;;;;;;;;1
11213234;11/01/2014;1;201401;2014;1BR Rental MIdtown West;Manhattan;Apartment;;Entire home/apt;10018;1;1;0;500;;;;;;;;;1
11212664;11/01/2014;1;201401;2014;Pretty Madison Ave Apt Central Park;Manhattan;Apartment;95;Entire home/apt;10128;2;1;6;245;96;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Furnished room in Brooklyn;Brooklyn;Apartment;;Private room;11204;1;1;0;40;;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Furnished single/double room;Brooklyn;Apartment;100;Private room;11204;1;1;2;40;100;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Nice room in 2-bedroom apartment;Brooklyn;Apartment;;Private room;11204;2;1;0;40;;;;;;;;;1
11206175;11/01/2014;1;201401;2014;private room in cozy apartment;Brooklyn;Apartment;;Private room;11204;1;1;0;40;;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Cozy and comfortable;Brooklyn;Apartment;;Private room;11218;1;1;0;41;;;;;;;;;1
11210040;11/01/2014;1;201401;2014;large spacious room;Brooklyn;Apartment;;Private room;11225;1;1;0;70;;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Clean furnished single-double room;Brooklyn;Apartment;;Private room;11230;2;1;0;41;;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Nice and bright room in brooklyn;Brooklyn;Apartment;;Private room;11230;1;1;0;40;;;;;;;;;1
11208418;11/01/2014;1;201401;2014;Bedroom with private bathroom;Manhattan;Apartment;90;Private room;10032;1;1;50;90;94;;;;;;;;1
11216537;11/01/2014;1;201401;2014;Guest Room Avail in Designers' Apt;Manhattan;Apartment;100;Private room;10032;1;1;2;99;100;;;;;;;;1
11203708;11/01/2014;1;201401;2014;Spacious Bedroom in Central Harlem;Manhattan;Apartment;60;Private room;10037;2;1;1;55;60;;;;;;;;1
11199830;11/01/2014;1;201401;2014;"Private Room at ""The Boat House""";Manhattan;House;;Private room;10463;1;1;0;45;;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Clean furnished rooms in Ridgewood;Queens;Apartment;;Private room;11385;1;1;0;43;;;;;;;;;1
11206175;11/01/2014;1;201401;2014;Small single room;Queens;House;;Private room;11378;1;1;0;45;;;;;;;;;1
11237450;12/01/2014;1;201401;2014;Modern 1-BR;Brooklyn;Apartment;95;Entire home/apt;;1;1;12;121;98;;;;;;;;1
11243081;12/01/2014;1;201401;2014;Spacious serenity in park slope!;Brooklyn;Apartment;100;Entire home/apt;11215;1;1;1;140;100;;;;;;;;1
11241369;12/01/2014;1;201401;2014;full floor apt with back patio;Brooklyn;Apartment;100;Entire home/apt;11216;1;1;4;120;100;;;;;;;;1
11244115;12/01/2014;1;201401;2014;Sunny treetop nest in BedStuy;Brooklyn;Apartment;95;Entire home/apt;11221;2;1;15;130;95;;;;;;;;1
11246165;12/01/2014;1;201401;2014;2BR Penthouse Duplex Private Roof;Manhattan;Apartment;;Entire home/apt;10016;2;1;0;395;;;;;;;;;1
11237160;12/01/2014;1;201401;2014;Private; Large Studio in Manhattan;Manhattan;Apartment;;Entire home/apt;10021;2;1;0;550;;;;;;;;1
11239404;12/01/2014;1;201401;2014;Studio Lincoln Sq - Columbus Circle;Manhattan;Apartment;100;Entire home/apt;10023;1;1;1;147;100;;;;;;;;1
11217512;12/01/2014;1;201401;2014;UWS Manhattan 1BR;Manhattan;Apartment;90;Entire home/apt;10025;2;1;3;189;93;;;;;;;;1
11230955;12/01/2014;1;201401;2014;Private Room in Authentic Brooklyn;Brooklyn;Apartment;85;Private room;11233;1;1;4;45;85;;;;;;;;1
11240000;12/01/2014;1;201401;2014;Sunny BR in the Heart of Bushwick;Brooklyn;House;80;Private room;11221;1;1;8;50;80;;;;;;;;1
11245025;12/01/2014;1;201401;2014;LES - Rent nightly or monthly;Manhattan;Apartment;;Private room;10002;1;1;0;75;;;;;;;;;1
11245693;12/01/2014;1;201401;2014;Broadway Apartment for SuperBowl!;Manhattan;Apartment;;Private room;10019;1;1;0;500;;;;;;;;;1
11217703;12/01/2014;1;201401;2014;2 Huge Private Rooms in Manhattan;Manhattan;Apartment;100;Private room;10031;2;1;1;85;100;;;;;;;;1
11217703;12/01/2014;1;201401;2014;Great room uptown Manhattan West;Manhattan;Apartment;80;Private room;10031;1;1;1;55;80;;;;;;;;1
11217703;12/01/2014;1;201401;2014;Huge Room w\Private Walk in Kitchen;Manhattan;Apartment;;Private room;10031;1;1;0;80;;;;;;;;;1
11217703;12/01/2014;1;201401;2014;Private Room in Hamilton Heights;Manhattan;Apartment;;Private room;10031;1;1;0;50;;;;;;;;;1
11217703;12/01/2014;1;201401;2014;Private room with Dorm Kitchen;Manhattan;Apartment;90;Private room;10031;1;1;2;50;90;;;;;;;;1
11237515;12/01/2014;1;201401;2014;Spacious UWS pre-war guest room!;Manhattan;Apartment;100;Private room;10031;1;1;4;100;100;;;;;;;;1
11246580;12/01/2014;1;201401;2014;Washington Heights Apartment;Manhattan;Apartment;20;Private room;10032;1;1;1;80;20;;;;;;;;1
11246580;12/01/2014;1;201401;2014;Washington Heights Private Room;Manhattan;Apartment;;Private room;10032;1;1;0;80;;;;;;;;;1
11223321;12/01/2014;1;201401;2014;Big; Beautiful room UpperWestSide!;Manhattan;House;;Private room;10025;1;1;0;99;;;;;;;;1
11223095;12/01/2014;1;201401;2014;LongIsland City 11101 KosherRoom;Queens;Apartment;100;Private room;11101;1;1;2;120;100;;;;;;;;1
11230523;12/01/2014;1;201401;2014;Great place to call home in NYC!;Queens;House;95;Private room;11415;2;1;10;89;96;;;;;;;;1
11249746;13/01/2014;1;201401;2014;Brownstone Apartment Facing Park;Brooklyn;Apartment;90;Entire home/apt;11205;1;1;5;210;90;;;;;;;;1
11258413;13/01/2014;1;201401;2014;Large 1 Bdrm in Williamsburg BK!;Brooklyn;Apartment;;Entire home/apt;11211;1;1;0;250;;;;;;;;;1
11258344;13/01/2014;1;201401;2014;Classy New 2 Bdrm in fab location!;Brooklyn;Apartment;95;Entire home/apt;11238;3;1;14;275;97;;;;;;;;1
11258344;13/01/2014;1;201401;2014;Spectacular 4-Stories Garden Pagoda;Brooklyn;House;;Entire home/apt;11238;6;1;0;300;;;;;;;;;1
11258344;13/01/2014;1;201401;2014;Zen Garden Duplex Retreat;Brooklyn;House;85;Entire home/apt;11238;5;1;26;575;88;;;;;;;;1
11254580;13/01/2014;1;201401;2014;Luxury New York;Manhattan;Apartment;;Entire home/apt;10003;1;1;0;350;;;;;;;;;1
11260309;13/01/2014;1;201401;2014;Huge Union Square Loft;Manhattan;Apartment;;Entire home/apt;10003;2;1;0;999;;;;;;;;;1
11273539;13/01/2014;1;201401;2014;SUPER BOWL 2014 in TRENDY CHELSEA!;Manhattan;Apartment;;Entire home/apt;10011;1;1;0;900;;;;;;;;;1
11279301;13/01/2014;1;201401;2014;Bright; Airy Midtown Studio;Manhattan;Apartment;90;Entire home/apt;10019;2;1;45;100;91;;;;;;;1
11273858;13/01/2014;1;201401;2014;"HOME IS WHERE YOUR""E STORY BEGINS";Manhattan;Apartment;85;Entire home/apt;10021;1;1;38;160;88;;;;;;;;1
11260788;13/01/2014;1;201401;2014;Midtown Studio: Cute; Cozy & Clean!;Manhattan;Apartment;90;Entire home/apt;10022;1;1;2;130;90;;;;;;;1
11258694;13/01/2014;1;201401;2014;1BR Apt/1 block from Central Park;Manhattan;Apartment;90;Entire home/apt;10023;2;1;17;240;92;;;;;;;;1
11276711;13/01/2014;1;201401;2014;KOSHER 2BR UWS central park;Manhattan;Apartment;100;Entire home/apt;10025;4;1;1;210;100;;;;;;;;1
11259232;13/01/2014;1;201401;2014;Modern Studio In Battery Park;Manhattan;Apartment;95;Entire home/apt;10280;1;1;4;155;95;;;;;;;;1
11279301;13/01/2014;1;201401;2014;Central Park/Fifth Ave TownHouse;Manhattan;Loft;95;Entire home/apt;10065;2;1;6;175;97;;;;;;;;1
11278804;13/01/2014;1;201401;2014;Comfortable & Cozy with great view;Queens;Apartment;;Entire home/apt;11101;4;1;0;180;;;;;;;;;1
11258908;13/01/2014;1;201401;2014;Luxury Art Residence in Bushwick;Brooklyn;Apartment;95;Private room;11206;1;1;5;80;95;;;;;;;;1
11279640;13/01/2014;1;201401;2014;Bright Artist's Room;Brooklyn;Apartment;;Private room;11206;1;1;0;60;;;;;;;;;1
11272233;13/01/2014;1;201401;2014;Beautiful Home Away From Home;Brooklyn;Apartment;95;Private room;11213;1;1;4;59;95;;;;;;;;1
11249304;13/01/2014;1;201401;2014;1 bdrm in fully furnished 2bdrm apt;Brooklyn;Apartment;;Private room;11216;2;1;0;150;;;;;;;;;1
11255572;13/01/2014;1;201401;2014;Modern and Sunny with Treetop Views;Brooklyn;Apartment;100;Private room;11216;1;1;1;90;100;;;;;;;;1
11260732;13/01/2014;1;201401;2014;N. Brooklyn Bedroom and Lounge;Brooklyn;Apartment;95;Private room;11222;1;1;5;75;95;;;;;;;;1
11258569;13/01/2014;1;201401;2014;Charming room with ocean view!;Brooklyn;House;100;Private room;11209;1;1;1;100;100;;;;;;;;1
11265131;13/01/2014;1;201401;2014;Spacious Room in the Heart of NYC;Manhattan;Apartment;100;Private room;10002;1;1;1;120;100;;;;;;;;1
11261555;13/01/2014;1;201401;2014;East Village Cozy; Sunny; Park View;Manhattan;Apartment;90;Private room;10009;1;1;10;100;94;;;;;;1
11279503;13/01/2014;1;201401;2014;Modern Apartment in NOHO / SOHO;Manhattan;Apartment;100;Private room;10012;1;1;2;125;100;;;;;;;;1
11262236;13/01/2014;1;201401;2014;Beautiful sunlit bedroom in Tribeca;Manhattan;Apartment;;Private room;10013;1;1;0;125;;;;;;;;;1
11262581;13/01/2014;1;201401;2014;Fresh & Clean Room in Chinatown;Manhattan;Apartment;;Private room;10013;1;1;0;90;;;;;;;;;1
11273322;13/01/2014;1;201401;2014;Large Room Comfy Bed in Sugarhill;Manhattan;Apartment;;Private room;10031;1;1;0;59;;;;;;;;;1
11269856;13/01/2014;1;201401;2014;Welcome to the Aztec palace.;Queens;House;;Private room;11377;1;1;0;55;;;;;;;;;1
11277173;13/01/2014;1;201401;2014;SO CLOSE TO MANHATTAN;Staten Island;House;;Private room;10305;1;1;0;70;;;;;;;;;1
11269856;13/01/2014;1;201401;2014;hey guys; come in...;Queens;House;100;Shared room;11377;1;1;1;41;100;;;;;;;1
11312486;14/01/2014;1;201401;2014;Park Slope 2bdrm 950sqft all trains;Brooklyn;Apartment;90;Entire home/apt;11217;3;1;14;150;93;;;;;;;;1
11308402;14/01/2014;1;201401;2014;Sunny Brownstone 2 Bdr Apartment;Brooklyn;Apartment;85;Entire home/apt;11221;3;1;36;139;85;;;;;;;;1
11294476;14/01/2014;1;201401;2014;Large FiDi Studio (Clean+Elegant);Manhattan;Apartment;;Entire home/apt;10004;1;1;0;200;;;;;;;;;1
11298242;14/01/2014;1;201401;2014;Bright; Spacious; East Village;Manhattan;Apartment;;Entire home/apt;10009;1;1;0;135;;;;;;;1
11312158;14/01/2014;1;201401;2014;226 E 29th St; NY - Super Bowl;Manhattan;Apartment;;Entire home/apt;10016;2;1;0;1.500;;;;;;;;1
11309858;14/01/2014;1;201401;2014;Handsome Pre-War Apartment (1BR);Manhattan;Apartment;95;Entire home/apt;10018;2;1;1;200;97;;;;;;;;1
11297009;14/01/2014;1;201401;2014;SWEET2 BR APT by Central Park!!!;Manhattan;Apartment;90;Entire home/apt;10024;3;1;21;209;90;;;;;;;;1
11280333;14/01/2014;1;201401;2014;Amazing Harlem apt with Backyard!!!;Manhattan;House;90;Entire home/apt;10037;3;1;10;90;90;;;;;;;;1
11306420;14/01/2014;1;201401;2014;Comfortable Room;Brooklyn;House;;Private room;11206;1;1;0;145;;;;;;;;;1
11297009;14/01/2014;1;201401;2014;Cozy Room in the heart of UWS;Manhattan;Apartment;100;Private room;10024;1;1;5;90;100;;;;;;;;1
11297009;14/01/2014;1;201401;2014;Cozy room on Upper West Side;Manhattan;Apartment;75;Private room;10038;1;1;9;99;78;;;;;;;;1
11340324;15/01/2014;1;201401;2014;Charming & Sunny BK Heights Studio;Brooklyn;Apartment;;Entire home/apt;11201;1;1;0;125;;;;;;;;;1
11333699;15/01/2014;1;201401;2014;Landmark Brownstone; Crown Heights;Brooklyn;Apartment;85;Entire home/apt;11213;1;1;57;125;86;;;;;;;1
11334469;15/01/2014;1;201401;2014;Brooklyn Charm on Express Train;Brooklyn;Apartment;70;Entire home/apt;11213;2;1;4;100;70;;;;;;;;1
11334469;15/01/2014;1;201401;2014;Brooklyn Charm-Stunning Park Slope;Brooklyn;Apartment;;Entire home/apt;11215;1;1;0;125;;;;;;;;;1
11313849;15/01/2014;1;201401;2014;700 Sq Ft Luxe Loft Floor + Kitchen;Brooklyn;Apartment;95;Entire home/apt;11238;1;1;52;125;98;;;;;;;;1
11325427;15/01/2014;1;201401;2014;1BR LES NYC BRIGHT DUPLEX- OUTDOOR;Manhattan;Apartment;95;Entire home/apt;10002;1;1;8;220;95;;;;;;;;1
11345061;15/01/2014;1;201401;2014;Great Studio in Great Location -LES;Manhattan;Apartment;100;Entire home/apt;10002;1;1;4;170;100;;;;;;;;1
11347144;15/01/2014;1;201401;2014;Furnished 2BR-1BA SuperBowl rental;Manhattan;Apartment;;Entire home/apt;10002;3;1;0;2.500;;;;;;;;;1
11330638;15/01/2014;1;201401;2014;XTRA LARGE 1 Bedroom Gramercy Apt;Manhattan;Apartment;;Entire home/apt;10010;1;1;0;749;;;;;;;;;1
11344768;15/01/2014;1;201401;2014;Ultra-Modern TriBeCa/Soho 3br Loft;Manhattan;Apartment;95;Entire home/apt;10013;3;1;31;1.100;98;;;;;;;;1
11339193;15/01/2014;1;201401;2014;Large 1-BR Apt w/Fireplace & Patio;Manhattan;Apartment;;Entire home/apt;10016;1;1;0;1.000;;;;;;;;;1
11346729;15/01/2014;1;201401;2014;Great Apt in MurrayHill!!!;Manhattan;Apartment;;Entire home/apt;10016;4;1;0;1.050;;;;;;;;;1
11344768;15/01/2014;1;201401;2014;Chic Contemporary Seaport Loft;Manhattan;Apartment;95;Entire home/apt;10038;1;1;13;350;95;;;;;;;;1
11327495;15/01/2014;1;201401;2014;Lovely House for Rent!!;Staten Island;House;80;Entire home/apt;10303;3;1;4;300;80;;;;;;;;1
11342593;15/01/2014;1;201401;2014;Haus of Taylor (Bronx Prohibition);Bronx;Apartment;100;Private room;10468;2;1;7;75;100;;;;;;;;1
11344729;15/01/2014;1;201401;2014;Brooklyn life; feel like home.;Brooklyn;Apartment;100;Private room;11216;1;1;1;90;100;;;;;;;1
11341369;15/01/2014;1;201401;2014;Creative Loft Space;Brooklyn;Apartment;95;Private room;11225;1;1;10;75;96;;;;;;;;1
11330223;15/01/2014;1;201401;2014;Room in Trendy Duplex Apartment!!;Brooklyn;Apartment;95;Private room;11249;1;1;5;99;95;;;;;;;;1
11346054;15/01/2014;1;201401;2014;Sun filled and modern Chelsea room;Manhattan;Apartment;100;Private room;10011;1;1;2;157;100;;;;;;;;1
11323782;15/01/2014;1;201401;2014;Large bedroom private bath;Manhattan;Apartment;;Private room;10013;1;1;0;125;;;;;;;;;1
11329662;15/01/2014;1;201401;2014;Great 4 Executives/Professionals;Manhattan;Apartment;100;Private room;10017;1;1;9;225;100;;;;;;;;1
11371357;16/01/2014;1;201401;2014;Breezy and spacious 1BD near Park;Brooklyn;Apartment;;Entire home/apt;11218;1;1;0;150;;;;;;;;;1
11371357;16/01/2014;1;201401;2014;Peaceful and breezy one bedroom;Brooklyn;Apartment;100;Entire home/apt;11218;1;1;1;100;100;;;;;;;;1
11375556;16/01/2014;1;201401;2014;Cozy and homey railroad in bushwick;Brooklyn;Apartment;95;Entire home/apt;11237;1;1;7;100;97;;;;;;;;1
11364146;16/01/2014;1;201401;2014;Loft; Creative Space Williamsburg!;Brooklyn;Loft;;Entire home/apt;11249;2;1;0;135;;;;;;;;1
11369454;16/01/2014;1;201401;2014;4bd Townhouse/Brownstone/Prospect P;Brooklyn;Townhouse;85;Entire home/apt;11226;5;1;5;210;87;;;;;;;;1
11366961;16/01/2014;1;201401;2014;Downtown NY Apt - SuperBowl Weekend;Manhattan;Apartment;;Entire home/apt;10010;2;1;0;650;;;;;;;;;1
11371978;16/01/2014;1;201401;2014;Super Bowl 2014;Manhattan;Apartment;;Entire home/apt;10019;1;1;0;750;;;;;;;;;1
11353287;16/01/2014;1;201401;2014;AWESOME TWO FL. APT SUPER BOWL WK!!;Manhattan;Apartment;;Entire home/apt;10024;3;1;0;1.650;;;;;;;;;1
11360902;16/01/2014;1;201401;2014;Stunning Furnished 2 Bedrooom UWS;Manhattan;Apartment;60;Entire home/apt;10025;2;1;2;170;60;;;;;;;;1
11347531;16/01/2014;1;201401;2014;Clean;QUIET; modern in Midtown West;Manhattan;Apartment;100;Entire home/apt;10036;1;1;4;128;100;;;;;;1
11360525;16/01/2014;1;201401;2014;BEST DEAL!  15 MIN. FROM MIDTOWN!!;Queens;Apartment;;Entire home/apt;11104;1;1;0;90;;;;;;;;;1
11354707;16/01/2014;1;201401;2014;Cozy Apt 10 minutes to Central Park;Queens;Apartment;;Entire home/apt;11106;1;1;0;125;;;;;;;;;1
11377754;16/01/2014;1;201401;2014;1BR apt in Astoria/Long Is.City/NYC;Queens;Apartment;90;Entire home/apt;11106;1;1;17;160;94;;;;;;;;1
11373806;16/01/2014;1;201401;2014;Magic house in Clinton Hill;Brooklyn;Apartment;;Private room;11205;1;1;0;70;;;;;;;;;1
11363708;16/01/2014;1;201401;2014;Sunny; comfy and quiet room;Brooklyn;Apartment;95;Private room;11206;1;1;14;59;97;;;;;;;1
11371308;16/01/2014;1;201401;2014;Spacious; Sunny; Heart of Bed Stuy;Brooklyn;Apartment;100;Private room;11216;1;1;1;35;100;;;;;;1
11360525;16/01/2014;1;201401;2014;BEST DEAL!!  15 MIN. FROM MIDTOWN!!;Queens;Apartment;;Private room;11104;1;1;0;60;;;;;;;;;1
11363157;16/01/2014;1;201401;2014;Safe Clean Sunny; 15 min Manhattan;Queens;Apartment;95;Private room;11106;1;1;26;50;98;;;;;;;1
11389433;17/01/2014;1;201401;2014;Brooklyn apt - Beautiful & Clean;Brooklyn;Apartment;100;Entire home/apt;11216;3;1;1;180;100;;;;;;;;1
11395301;17/01/2014;1;201401;2014;AN EARNEST DESIRE — AN INSPO APT.;Brooklyn;Apartment;;Entire home/apt;11221;1;1;1;133;;;;;;;;;1
11387452;17/01/2014;1;201401;2014;Spacious 1 BR in East Village;Manhattan;Apartment;100;Entire home/apt;10003;1;1;1;160;100;;;;;;;;1
11391655;17/01/2014;1;201401;2014;BEST location - 2bdrm east village;Manhattan;Apartment;90;Entire home/apt;10003;2;1;25;300;93;;;;;;;;1
11395220;17/01/2014;1;201401;2014;Charming; Bright; Airy One Bedroom;Manhattan;Apartment;95;Entire home/apt;10003;;1;28;200;95;;;;;;1
11395856;17/01/2014;1;201401;2014;Spacious Midtown Retreat!;Manhattan;Apartment;;Entire home/apt;10016;2;1;0;350;;;;;;;;;1
11395269;17/01/2014;1;201401;2014;Ecclectic 1/2 block from Central Pk;Manhattan;Apartment;100;Entire home/apt;10024;1;1;2;159;100;;;;;;;;1
11403277;17/01/2014;1;201401;2014;Luxury 1BD close to Central Park;Manhattan;Apartment;100;Entire home/apt;10024;2;1;5;300;100;;;;;;;;1
11389433;17/01/2014;1;201401;2014;SOFA BED IN GREAT APARTMENT;Brooklyn;Apartment;;Private room;11203;1;1;0;50;;;;;;;;;1
11394444;17/01/2014;1;201401;2014;Big room in Brooklyn 20 min to Manh;Brooklyn;Apartment;85;Private room;11204;1;1;31;60;88;;;;;;;;1
11394444;17/01/2014;1;201401;2014;Gray room in Brooklyn 20min to Manh;Brooklyn;Apartment;60;Private room;11204;2;1;1;50;60;;;;;;;;1
11395111;17/01/2014;1;201401;2014;Simple; sunny room in Bed-Stuy;Brooklyn;Apartment;;Private room;11221;1;1;0;55;;;;;;;;1
11392164;17/01/2014;1;201401;2014;Modern New Duplex in Bed Stuy;Brooklyn;Apartment;80;Private room;11233;1;1;1;59;80;;;;;;;;1
11394622;17/01/2014;1;201401;2014;cozy room close to everything;Brooklyn;Apartment;90;Private room;11237;2;1;44;89;93;;;;;;;;1
11401019;17/01/2014;1;201401;2014;Sexy Bushwick loft with Double Bed;Brooklyn;Apartment;90;Private room;11237;1;1;2;60;90;;;;;;;;1
11378117;17/01/2014;1;201401;2014;NYC by the Beach with Suburban Feel;Brooklyn;House;20;Private room;11224;1;1;1;45;20;;;;;;;;1
11401019;17/01/2014;1;201401;2014;The Tree Fort & Lounge Bedroom;Brooklyn;Loft;85;Private room;11237;1;1;10;64;87;;;;;;;;1
11401019;17/01/2014;1;201401;2014;Wooden Fairy Room 5 mins from L;Brooklyn;Loft;90;Private room;11237;1;1;9;64;93;;;;;;;;1
11391788;17/01/2014;1;201401;2014;Private Music Production Studio; BK;Brooklyn;Other;;Private room;11211;1;1;0;119;;;;;;;;1
11402818;17/01/2014;1;201401;2014;Large bedroom by Central Park;Manhattan;Apartment;70;Private room;10023;1;1;10;110;72;;;;;;;;1
11385753;17/01/2014;1;201401;2014;An Accomodating Apartment on Wall;Manhattan;Apartment;;Shared room;10005;2;1;0;1.000;;;;;;;;;1
11418790;18/01/2014;1;201401;2014;Spacious Sunny Park Slope Penthouse;Brooklyn;Apartment;95;Entire home/apt;11215;2;1;22;200;98;;;;;;;;1
